Generation	Population	RecentBirths	RecentDeaths	RecentMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
485.395416	263702	1541164	1535105	1541164	8.723897	0.203578	8.270167	0.235686	1.098868	1.000000	0.063216	0.000000	263020	30791	75	262269	262269	219714	34292	9696	0	0	0	0	0	0	0	0
486.395416	264915	1831550	1824278	1831550	8.746726	0.204473	8.306316	0.237134	1.099361	1.000000	0.063654	0.000000	264177	30973	78	263398	263398	220610	34442	9863	0	0	0	0	0	0	0	0
487.395416	265979	2123307	2114971	2123307	8.766876	0.205185	8.327245	0.238339	1.099722	1.000000	0.063931	0.000000	265243	31222	77	264480	264480	221408	34567	10004	0	0	0	0	0	0	0	0
488.395416	267097	2416278	2406824	2416278	8.784378	0.206240	8.345071	0.239718	1.100157	1.000000	0.064231	0.000000	266407	31471	77	265625	265625	222159	34790	10148	0	0	0	0	0	0	0	0
489.395416	268208	2711247	2700682	2711247	8.802474	0.207343	8.367607	0.240869	1.100581	1.000000	0.064440	0.000000	267494	31630	76	266718	266718	222858	35090	10259	1	0	0	0	0	0	0	0
490.395416	269366	114465	114015	114465	8.821110	0.208727	8.390616	0.242606	1.101157	1.000000	0.064804	0.000000	268686	31544	80	267903	267903	223577	35354	10435	0	0	0	0	0	0	0	0
491.395416	270442	410269	408743	410269	8.841142	0.209664	8.425632	0.243995	1.101625	1.000000	0.065164	0.000000	269728	31802	81	269007	269007	224322	35538	10582	0	0	0	0	0	0	0	0
492.395416	271624	708220	705512	708220	8.859040	0.210600	8.433463	0.245285	1.102005	1.000000	0.065419	0.000000	270864	31878	83	270114	270114	225153	35740	10729	2	0	0	0	0	0	0	0
493.395416	272743	1007714	1003887	1007714	8.873445	0.211349	8.458424	0.246050	1.102339	1.000000	0.065639	0.000000	272038	32013	84	271276	271276	225926	35990	10827	0	0	0	0	0	0	0	0
494.395416	273966	1309399	1304349	1309399	8.886369	0.212285	8.468476	0.247214	1.102739	1.000000	0.065917	0.000000	273180	32086	82	272437	272437	226758	36257	10951	0	0	0	0	0	0	0	0
495.395416	275127	1611619	1605408	1611619	8.907450	0.213312	8.509555	0.248492	1.103327	1.000000	0.066360	0.000000	274355	32270	80	273590	273590	227535	36496	11096	0	0	0	0	0	0	0	0
496.395416	276261	1915967	1908622	1915967	8.924376	0.213812	8.525222	0.249134	1.103597	1.000000	0.066552	0.000000	275518	32486	86	274772	274772	228384	36686	11191	0	0	0	0	0	0	0	0
497.395447	277381	2221377	2212912	2221377	8.944445	0.214737	8.541529	0.250244	1.103938	1.000000	0.066801	0.000000	276657	32572	87	275904	275904	229132	36934	11315	0	0	0	0	0	0	0	0
498.395447	278624	2528870	2519162	2528870	8.962013	0.215714	8.547830	0.251556	1.104273	1.000000	0.066955	0.000000	277871	32692	84	277047	277047	229993	37159	11472	0	0	0	0	0	0	0	0
499.395447	279737	2837336	2826515	2837336	8.983613	0.216661	8.573665	0.252762	1.104523	1.000000	0.067080	0.000000	278971	32870	87	278222	278222	230745	37378	11612	2	0	0	0	0	0	0	0
500.395447	280985	119927	119488	119927	9.002342	0.216883	8.611772	0.252874	1.104732	1.000000	0.067184	0.000000	280201	33054	86	279413	279413	231707	37622	11649	7	0	0	0	0	0	0	0
501.395447	282171	431052	429427	431052	9.027317	0.217542	8.645778	0.253683	1.104960	1.000000	0.067355	0.000000	281436	33312	85	280577	280577	232559	37850	11752	10	0	0	0	0	0	0	0
502.395447	283317	742968	740197	742968	9.043746	0.218218	8.680045	0.254794	1.105337	1.000000	0.067625	0.000000	282542	33419	84	281726	281726	233417	37983	11909	8	0	0	0	0	0	0	0
503.395447	284488	1056513	1052571	1056513	9.061497	0.219078	8.713867	0.255902	1.105728	1.000000	0.067898	0.000000	283747	33588	84	282917	282917	234222	38218	12037	11	0	0	0	0	0	0	0
504.395447	285693	1372103	1366956	1372103	9.076921	0.219851	8.736048	0.256604	1.106098	1.000000	0.068153	0.000000	284939	33780	86	284116	284116	235033	38520	12130	10	0	0	0	0	0	0	0
505.395447	286863	1689413	1683096	1689413	9.095833	0.220830	8.767560	0.258214	1.106441	1.000000	0.068434	0.000000	286133	33898	88	285297	285297	235865	38665	12316	17	0	0	0	0	0	0	0
506.395447	287986	2006903	1999463	2006903	9.116364	0.221674	8.796236	0.259392	1.106735	1.000000	0.068640	0.000000	287265	34120	88	286469	286469	236633	38887	12446	20	0	0	0	0	0	0	0
507.395447	289248	2324879	2316177	2324879	9.134179	0.222128	8.803950	0.260077	1.106917	1.000000	0.068764	0.000000	288445	34130	89	287639	287639	237595	39083	12543	27	0	0	0	0	0	0	0
508.395447	290489	2645087	2635144	2645087	9.152691	0.222421	8.846956	0.260654	1.107036	1.000000	0.068921	0.000000	289700	34129	93	288871	288871	238590	39216	12654	29	0	0	0	0	0	0	0
509.395447	291533	2967308	2956321	2967308	9.171013	0.223484	8.867982	0.261966	1.107479	1.000000	0.069202	0.000000	290835	34373	92	290006	290006	239247	39444	12817	25	0	0	0	0	0	0	0
510.395447	292768	124327	123986	124327	9.189707	0.223570	8.881992	0.261959	1.107633	1.000000	0.069327	0.000000	292004	34549	98	291233	291233	240230	39646	12868	24	0	0	0	0	0	0	0
511.395447	294056	449162	447533	449162	9.210892	0.224223	8.924520	0.262706	1.107841	1.000000	0.069497	0.000000	293270	34704	97	292457	292457	241152	39901	12976	27	0	0	0	0	0	0	0
512.395447	295297	776340	773470	776340	9.231831	0.224777	8.943759	0.263479	1.108124	1.000000	0.069705	0.000000	294480	34916	96	293653	293653	242075	40094	13102	26	0	0	0	0	0	0	0
513.395447	296481	1104758	1100704	1104758	9.249841	0.225569	8.953588	0.264665	1.108463	1.000000	0.069926	0.000000	295650	35044	95	294828	294828	242905	40303	13245	28	0	0	0	0	0	0	0
514.395447	297590	1433730	1428567	1433730	9.267815	0.225938	8.970457	0.264856	1.108610	1.000000	0.069953	0.000000	296853	35234	93	295996	295996	243712	40539	13319	20	0	0	0	0	0	0	0
515.395447	298787	1763377	1757017	1763377	9.278788	0.226583	8.998800	0.265983	1.108804	1.000000	0.070116	0.000000	298017	35495	94	297144	297144	244615	40665	13486	21	0	0	0	0	0	0	0
516.395447	300039	2096205	2088593	2096205	9.299131	0.227574	9.009942	0.267452	1.109207	1.000000	0.070451	0.000000	299238	35573	95	298310	298310	245474	40879	13656	30	0	0	0	0	0	0	0
517.395447	301118	2429499	2420808	2429499	9.316308	0.228452	9.032439	0.268739	1.109605	1.000000	0.070785	0.000000	300307	35670	91	299431	299431	246215	41050	13818	35	0	0	0	0	0	0	0
518.395447	302336	2763832	2753923	2763832	9.336602	0.229109	9.058010	0.269685	1.109924	1.000000	0.071060	0.000000	301522	35790	92	300678	300678	247088	41278	13920	50	0	0	0	0	0	0	0
519.395447	303567	3100022	3088882	3100022	9.354538	0.230163	9.074822	0.271264	1.110305	1.000000	0.071338	0.000000	302736	35962	94	301867	301867	247897	41541	14058	71	0	0	0	0	0	0	0
520.395508	304798	130729	130243	130729	9.376676	0.231206	9.114524	0.272613	1.110734	1.000000	0.071718	0.000000	304008	36022	97	303081	303081	248698	41808	14213	79	0	0	0	0	0	0	0
521.395508	306010	469902	468204	469902	9.391604	0.232048	9.141309	0.274149	1.111046	1.000000	0.072076	0.000000	305203	36196	94	304321	304321	249592	41912	14421	85	0	0	0	0	0	0	0
522.395508	307315	811733	808730	811733	9.411893	0.233448	9.166941	0.275828	1.111692	1.000000	0.072513	0.000000	306429	36386	94	305516	305516	250366	42245	14615	89	0	0	0	0	0	0	0
523.395508	308471	1154505	1150346	1154505	9.429292	0.234129	9.208164	0.277216	1.112002	1.000000	0.072830	0.000000	307633	36438	96	306735	306735	251249	42329	14786	107	0	0	0	0	0	0	0
524.395508	309631	1497571	1492252	1497571	9.445953	0.234524	9.225657	0.277808	1.112346	1.000000	0.073102	0.000000	308815	36421	95	307933	307933	252138	42470	14923	100	0	0	0	0	0	0	0
525.395508	310914	1842985	1836383	1842985	9.467686	0.235239	9.263457	0.278950	1.112643	1.000000	0.073379	0.000000	310033	36473	98	309151	309151	253063	42681	15052	118	0	0	0	0	0	0	0
526.395508	312098	2188785	2180999	2188785	9.490170	0.236310	9.271221	0.280451	1.113233	1.000000	0.073885	0.000000	311262	36796	100	310388	310388	253831	42906	15237	124	0	0	0	0	0	0	0
527.395508	313354	2536421	2527379	2536421	9.509810	0.237221	9.283549	0.281735	1.113578	1.000000	0.074160	0.000000	312515	37022	100	311612	311612	254693	43116	15417	128	0	0	0	0	0	0	0
528.395508	314548	2885751	2875515	2885751	9.526651	0.237957	9.289019	0.282141	1.113920	1.000000	0.074337	0.000000	313693	37284	105	312829	312829	255455	43451	15528	114	0	0	0	0	0	0	0
529.395508	315794	3236749	3225267	3236749	9.543810	0.238592	9.301027	0.283178	1.114202	1.000000	0.074553	0.000000	314927	37456	107	314020	314020	256348	43677	15638	131	0	0	0	0	0	0	0
530.395508	316951	136408	135888	136408	9.564453	0.239854	9.338473	0.284686	1.114709	1.000000	0.074979	0.000000	316103	37649	106	315146	315146	256996	44048	15747	160	0	0	0	0	0	0	0
531.395508	318031	490017	488417	490017	9.582892	0.240738	9.376207	0.285992	1.115002	1.000000	0.075259	0.000000	317187	37707	107	316298	316298	257707	44264	15882	178	0	0	0	0	0	0	0
532.395508	319202	845660	842889	845660	9.601212	0.241794	9.389230	0.287528	1.115596	1.000000	0.075805	0.000000	318416	37851	104	317519	317519	258474	44463	16077	188	0	0	0	0	0	0	0
533.395508	320496	1203599	1199534	1203599	9.622598	0.242499	9.411791	0.289000	1.115919	1.000000	0.076171	0.000000	319635	38066	108	318736	318736	259438	44600	16254	204	0	0	0	0	0	0	0
534.395508	321727	1561815	1556519	1561815	9.642597	0.243607	9.439840	0.291070	1.116472	1.000000	0.076720	0.000000	320854	38151	106	319952	319952	260306	44689	16510	222	0	0	0	0	0	0	0
535.395508	322953	1920997	1914475	1920997	9.667212	0.244351	9.475710	0.292233	1.116793	1.000000	0.076998	0.000000	322078	38311	105	321119	321119	261160	44919	16627	247	0	0	0	0	0	0	0
536.395508	324187	2281843	2274087	2281843	9.689547	0.245025	9.510503	0.293465	1.117177	1.000000	0.077384	0.000000	323296	38401	110	322368	322368	262070	45065	16787	265	0	0	0	0	0	0	0
537.395508	325382	2645269	2636318	2645269	9.708377	0.246006	9.525887	0.294370	1.117637	1.000000	0.077767	0.000000	324546	38494	110	323626	323626	262783	45423	16905	271	0	0	0	0	0	0	0
538.395508	326690	3008836	2998577	3008836	9.727947	0.246117	9.546829	0.295331	1.117734	1.000000	0.078029	0.000000	325827	38792	110	324863	324863	263914	45440	17044	292	0	0	0	0	0	0	0
539.395508	327901	3374795	3363325	3374795	9.749513	0.247120	9.553923	0.297023	1.118270	1.000000	0.078588	0.000000	327051	39017	109	326097	326097	264734	45625	17220	322	0	0	0	0	0	0	0
540.395508	329234	141364	140778	141364	9.765924	0.247806	9.569771	0.298128	1.118478	1.000000	0.078811	0.000000	328301	39218	114	327339	327339	265708	45793	17406	327	0	0	0	0	0	0	0
541.395508	330338	510023	508333	510023	9.785419	0.248100	9.586457	0.298593	1.118741	1.000000	0.079090	0.000000	329511	39323	106	328574	328574	266533	45997	17464	344	0	0	0	0	0	0	0
542.395508	331700	879536	876484	879536	9.807446	0.248912	9.618752	0.300523	1.119243	1.000000	0.079837	0.000000	330778	39507	109	329790	329790	267570	46091	17644	395	0	0	0	0	0	0	0
543.395508	332913	1250908	1246643	1250908	9.825179	0.249308	9.637680	0.301090	1.119520	1.000000	0.080230	0.000000	331987	39748	106	331067	331067	268459	46324	17716	414	0	0	0	0	0	0	0
544.395508	334197	1625159	1619610	1625159	9.849646	0.250445	9.658441	0.302439	1.120074	1.000000	0.080690	0.000000	333294	39814	108	332284	332284	269224	46698	17825	450	0	0	0	0	0	0	0
545.395508	335467	1999627	1992808	1999627	9.869800	0.250889	9.690477	0.303748	1.120387	1.000000	0.081243	0.000000	334586	40108	107	333577	333577	270244	46771	17962	490	0	0	0	0	0	0	0
546.395508	336725	2376282	2368205	2376282	9.893396	0.251838	9.725795	0.305225	1.120860	1.000000	0.081653	0.000000	335807	40277	103	334833	334833	271083	47002	18122	518	0	0	0	0	0	0	0
547.395508	338022	2754538	2745164	2754538	9.915272	0.252140	9.738205	0.305804	1.121207	1.000000	0.082134	0.000000	337123	40447	101	336139	336139	272082	47182	18227	531	0	0	0	0	0	0	0
548.395508	339201	3134509	3123956	3134509	9.929868	0.252773	9.775824	0.306922	1.121526	1.000000	0.082484	0.000000	338312	40470	101	337340	337340	272941	47325	18389	546	0	0	0	0	0	0	0
549.395508	340478	3515367	3503537	3515367	9.952340	0.253870	9.809528	0.308475	1.122140	1.000000	0.083162	0.000000	339543	40618	100	338573	338573	273745	47610	18542	581	0	0	0	0	0	0	0
550.395569	341699	147748	147305	147748	9.971539	0.254511	9.825541	0.309060	1.122347	1.000000	0.083341	0.000000	340806	40791	103	339822	339822	274556	47888	18687	568	0	0	0	0	0	0	0
551.395569	343004	531868	530120	531868	9.991020	0.255114	9.834875	0.309832	1.122685	1.000000	0.083790	0.000000	342100	40961	105	341133	341133	275472	48137	18817	578	0	0	0	0	0	0	0
552.395569	344330	917270	914196	917270	10.009288	0.255961	9.866040	0.311173	1.123063	1.000000	0.084175	0.000000	343401	41122	105	342410	342410	276381	48367	18978	604	0	0	0	0	0	0	0
553.395569	345632	1305184	1300808	1305184	10.028852	0.257100	9.896301	0.312749	1.123647	1.000000	0.084753	0.000000	344694	41262	104	343645	343645	277169	48716	19095	652	0	0	0	0	0	0	0
554.395569	347007	1695046	1689295	1695046	10.049077	0.257839	9.911533	0.314756	1.123995	1.000000	0.085237	0.000000	346069	41295	103	345047	345047	278224	48794	19289	700	0	0	0	0	0	0	0
555.395569	348160	2086086	2079182	2086086	10.068905	0.258798	9.935516	0.316498	1.124460	1.000000	0.085896	0.000000	347247	41281	106	346222	346222	278999	48973	19434	754	0	0	0	0	0	0	0
556.395569	349358	2478939	2470837	2478939	10.087649	0.259742	9.972474	0.317554	1.124895	1.000000	0.086274	0.000000	348398	41592	111	347451	347451	279738	49249	19619	752	0	0	0	0	0	0	0
557.395569	350777	2872776	2863255	2872776	10.102159	0.260180	9.989991	0.318482	1.125189	1.000000	0.086626	0.000000	349784	41756	113	348778	348778	280851	49343	19827	756	0	0	0	0	0	0	0
558.395569	352094	3267996	3257158	3267996	10.123067	0.261302	10.024397	0.320178	1.125660	1.000000	0.087075	0.000000	351097	41938	116	350111	350111	281706	49544	20073	771	0	0	0	0	0	0	0
559.395569	353419	3665111	3652948	3665111	10.147879	0.262037	10.073576	0.321854	1.125971	1.000000	0.087556	0.000000	352452	42021	117	351439	351439	282696	49644	20272	807	0	0	0	0	0	0	0
560.395569	354719	153030	152557	153030	10.165864	0.262588	10.095488	0.322745	1.126319	1.000000	0.087953	0.000000	353798	42212	122	352746	352746	283637	49850	20401	831	0	0	0	0	0	0	0
561.395569	356089	552401	550558	552401	10.187209	0.263715	10.118540	0.324217	1.126836	1.000000	0.088383	0.000000	355083	42536	120	354002	354002	284455	50233	20530	871	0	0	0	0	0	0	0
562.395569	357277	954290	951259	954290	10.205157	0.264517	10.122989	0.326001	1.127213	1.000000	0.088960	0.000000	356343	42644	121	355282	355282	285341	50270	20762	904	0	0	0	0	0	0	0
563.395569	358591	1357636	1353291	1357636	10.228463	0.265004	10.159012	0.326835	1.127459	1.000000	0.089322	0.000000	357582	42760	115	356546	356546	286310	50461	20893	927	0	0	0	0	0	0	0
564.395569	359792	1762583	1757037	1762583	10.245152	0.265993	10.193891	0.328048	1.127998	1.000000	0.089964	0.000000	358849	42849	114	357804	357804	287040	50751	21052	949	0	0	0	0	0	0	0
565.395569	361096	2169020	2162170	2169020	10.269291	0.266995	10.218400	0.329934	1.128578	1.000000	0.090587	0.000000	360119	43138	112	359096	359096	287944	50882	21281	989	0	0	0	0	0	0	0
566.395569	362513	2577846	2569579	2577846	10.291512	0.267596	10.262999	0.331146	1.128885	1.000000	0.091145	0.000000	361542	43319	115	360435	360435	288987	51075	21421	1030	0	0	0	0	0	0	0
567.395569	363687	2988228	2978787	2988228	10.312591	0.268503	10.261390	0.332558	1.129380	1.000000	0.091724	0.000000	362721	43571	111	361665	361665	289750	51281	21598	1058	0	0	0	0	0	0	0
568.395569	365091	3400951	3390106	3400951	10.337289	0.269662	10.288916	0.334465	1.129961	1.000000	0.092293	0.000000	364058	43685	112	363010	363010	290629	51591	21753	1118	0	0	0	0	0	0	0
569.395569	366320	3813681	3801607	3813681	10.355588	0.270168	10.329667	0.335034	1.130257	1.000000	0.092609	0.000000	365378	43832	116	364334	364334	291505	51769	21939	1107	0	0	0	0	0	0	0
570.395569	367681	159260	158757	159260	10.376841	0.271145	10.383766	0.336925	1.130760	1.000000	0.093320	0.000000	366713	44049	118	365630	365630	292441	51948	22129	1163	0	0	0	0	0	0	0
571.395569	368990	577304	575492	577304	10.394954	0.271679	10.413654	0.337946	1.131180	1.000000	0.093859	0.000000	368008	44040	118	366916	366916	293394	52150	22241	1205	0	0	0	0	0	0	0
572.395569	370302	995044	991920	995044	10.420427	0.272640	10.453108	0.339461	1.131696	1.000000	0.094412	0.000000	369333	44264	118	368227	368227	294205	52486	22360	1251	0	0	0	0	0	0	0
573.395569	371577	1414150	1409751	1414150	10.440382	0.273313	10.494473	0.340560	1.132094	1.000000	0.094889	0.000000	370598	44416	118	369522	369522	295098	52682	22516	1281	0	0	0	0	0	0	0
574.395569	372988	1834943	1829133	1834943	10.461744	0.274132	10.509690	0.342195	1.132565	1.000000	0.095553	0.000000	371981	44645	120	370880	370880	296103	52864	22679	1342	0	0	0	0	0	0	0
575.395569	374276	2258968	2251870	2258968	10.476229	0.274974	10.510525	0.343594	1.132989	1.000000	0.096254	0.000000	373269	44882	117	372228	372228	296955	53120	22807	1394	0	0	0	0	0	0	0
576.395569	375769	2683607	2675016	2683607	10.495911	0.275685	10.534578	0.344853	1.133454	1.000000	0.096899	0.000000	374737	44994	116	373574	373574	298041	53273	23044	1411	0	0	0	0	0	0	0
577.395569	377076	3110210	3100312	3110210	10.519147	0.276080	10.547679	0.346094	1.133733	1.000000	0.097418	0.000000	375995	45122	116	374914	374914	299087	53318	23228	1443	0	0	0	0	0	0	0
578.395569	378367	3540083	3528894	3540083	10.538120	0.277389	10.575102	0.348370	1.134276	1.000000	0.098184	0.000000	377356	45213	121	376225	376225	299857	53589	23401	1516	4	0	0	0	0	0	0
579.395569	379655	3969347	3956870	3969347	10.559421	0.278187	10.615478	0.349493	1.134738	1.000000	0.098695	0.000000	378675	45323	121	377550	377550	300737	53738	23666	1511	3	0	0	0	0	0	0
580.395569	380979	166553	166091	166553	10.579544	0.278960	10.648148	0.350689	1.135133	1.000000	0.099119	0.000000	379979	45397	124	378875	378875	301619	53997	23810	1551	2	0	0	0	0	0	0
581.395569	382407	600440	598550	600440	10.599626	0.279647	10.673027	0.351691	1.135581	1.000000	0.099714	0.000000	381356	45657	127	380172	380172	302626	54200	24005	1575	1	0	0	0	0	0	0
582.395569	383738	1034864	1031643	1034864	10.625351	0.280160	10.729255	0.352297	1.135931	1.000000	0.100138	0.000000	382662	45812	129	381529	381529	303557	54440	24155	1586	0	0	0	0	0	0	0
583.395569	385013	1471795	1467299	1471795	10.647069	0.281276	10.767102	0.354124	1.136515	1.000000	0.100971	0.000000	383968	45919	129	382886	382886	304325	54737	24295	1656	0	0	0	0	0	0	0
584.395569	386339	1910789	1904967	1910789	10.669099	0.282237	10.791371	0.355417	1.137081	1.000000	0.101510	0.000000	385293	46076	126	384180	384180	305160	54989	24520	1670	0	0	0	0	0	0	0
585.395569	387777	2351572	2344312	2351572	10.684329	0.282753	10.843427	0.356623	1.137422	1.000000	0.102040	0.000000	386752	46340	129	385553	385553	306267	55078	24729	1703	0	0	0	0	0	0	0
586.395569	389028	2793553	2785042	2793553	10.705762	0.283355	10.863462	0.357606	1.137823	1.000000	0.102590	0.000000	387986	46575	125	386847	386847	307136	55276	24891	1725	0	0	0	0	0	0	0
587.395569	390366	3236563	3226714	3236563	10.728501	0.284410	10.896027	0.359329	1.138402	1.000000	0.103378	0.000000	389268	46716	127	388128	388128	307985	55515	25089	1777	0	0	0	0	0	0	0
588.395569	391629	3681842	3670730	3681842	10.748879	0.284918	10.941719	0.360275	1.138640	1.000000	0.103697	0.000000	390568	46880	124	389421	389421	308895	55699	25222	1813	0	0	0	0	0	0	0
589.395569	392850	4128957	4116624	4128957	10.770444	0.285712	10.971960	0.361979	1.139222	1.000000	0.104434	0.000000	391812	47063	125	390686	390686	309766	55802	25406	1876	0	0	0	0	0	0	0
590.395569	394263	173719	173226	173719	10.785892	0.286342	10.985482	0.362886	1.139635	1.000000	0.104924	0.000000	393178	47201	124	392024	392024	310742	56054	25562	1904	1	0	0	0	0	0	0
591.395569	395537	624023	622256	624023	10.808372	0.287697	11.024832	0.364998	1.140352	1.000000	0.105672	0.000000	394453	47341	123	393316	393316	311424	56405	25735	1972	1	0	0	0	0	0	0
592.395569	397018	1076947	1073699	1076947	10.828109	0.288055	11.030802	0.365981	1.140694	1.000000	0.106193	0.000000	395879	47724	125	394680	394680	312587	56511	25908	2012	0	0	0	0	0	0	0
593.395569	398317	1530891	1526344	1530891	10.844425	0.288378	11.050678	0.366843	1.140954	1.000000	0.106616	0.000000	397188	47681	121	396021	396021	313580	56671	26003	2063	0	0	0	0	0	0	0
594.395569	399672	1986020	1980118	1986020	10.867306	0.289067	11.082355	0.368021	1.141504	1.000000	0.107347	0.000000	398583	47878	124	397396	397396	314565	56746	26297	2064	0	0	0	0	0	0	0
595.395569	401086	2441484	2434168	2441484	10.892854	0.289836	11.109852	0.369521	1.141980	1.000000	0.107960	0.000000	399990	47930	122	398791	398791	315564	56891	26535	2096	0	0	0	0	0	0	0
596.395569	402505	2899924	2891189	2899924	10.910123	0.290697	11.145906	0.370877	1.142306	1.000000	0.108250	0.000000	401406	48049	126	400191	400191	316511	57122	26731	2141	0	0	0	0	0	0	0
597.395569	403962	3360584	3350392	3360584	10.932867	0.291367	11.174937	0.372238	1.142819	1.000000	0.108951	0.000000	402793	48064	130	401602	401602	317550	57327	26882	2202	1	0	0	0	0	0	0
598.395569	405333	3823315	3811752	3823315	10.960766	0.291980	11.215796	0.373011	1.143213	1.000000	0.109405	0.000000	404215	48453	125	403007	403007	318467	57618	27013	2235	0	0	0	0	0	0	0
599.395569	406761	4287677	4274686	4287677	10.981116	0.292985	11.258546	0.374607	1.143777	1.000000	0.110095	0.000000	405682	48926	126	404461	404461	319383	57864	27231	2283	0	0	0	0	0	0	0
600.395569	408290	178804	178148	178804	11.002212	0.293661	11.287466	0.375740	1.144266	1.000000	0.110577	0.000000	407129	49144	127	405899	405899	320405	58199	27358	2328	0	0	0	0	0	0	0
601.395569	409667	646874	644841	646874	11.023573	0.294215	11.310955	0.377360	1.144605	1.000000	0.111150	0.000000	408548	49302	123	407296	407296	321500	58186	27599	2382	0	0	0	0	0	0	0
602.395569	410982	1117160	1113812	1117160	11.045068	0.295495	11.331936	0.379364	1.145313	1.000000	0.111964	0.000000	409841	49428	126	408593	408593	322244	58485	27801	2452	0	0	0	0	0	0	0
603.395569	412195	1589134	1584573	1589134	11.065923	0.296547	11.374325	0.381573	1.145879	1.000000	0.112796	0.000000	411117	49606	122	409902	409902	323093	58463	28145	2494	0	0	0	0	0	0	0
604.395569	413543	2061600	2055691	2061600	11.087720	0.297618	11.403159	0.383343	1.146382	1.000000	0.113226	0.000000	412453	49673	127	411225	411225	323962	58621	28425	2533	2	0	0	0	0	0	0
605.395569	414993	2536438	2529079	2536438	11.105388	0.298135	11.442089	0.383857	1.146701	1.000000	0.113702	0.000000	413855	49842	125	412594	412594	324949	58906	28596	2542	0	0	0	0	0	0	0
606.395569	416383	3013200	3004451	3013200	11.131403	0.299489	11.487280	0.385874	1.147367	1.000000	0.114430	0.000000	415232	49890	125	413977	413977	325761	59136	28892	2594	0	0	0	0	0	0	0
607.395569	417738	3493063	3482959	3493063	11.152746	0.300250	11.492773	0.387444	1.147817	1.000000	0.115050	0.000000	416574	50161	132	415328	415328	326688	59317	29090	2643	0	0	0	0	0	0	0
608.395569	419075	3974306	3962865	3974306	11.173348	0.300972	11.536572	0.389052	1.148217	1.000000	0.115691	0.000000	417952	50251	133	416708	416708	327635	59481	29228	2731	0	0	0	0	0	0	0
609.395569	420572	4458156	4445218	4458156	11.197811	0.301898	11.564069	0.391006	1.148728	1.000000	0.116422	0.000000	419310	50517	132	418025	418025	328642	59747	29326	2857	0	0	0	0	0	0	0
610.395569	421852	185750	185199	185750	11.222474	0.302767	11.591555	0.392480	1.149202	1.000000	0.117089	0.000000	420702	50892	134	419431	419431	329441	60039	29432	2940	0	0	0	0	0	0	0
611.395569	423207	671214	669308	671214	11.243016	0.303256	11.628431	0.393481	1.149574	1.000000	0.117556	0.000000	422035	51078	131	420811	420811	330417	60223	29584	2983	0	0	0	0	0	0	0
612.395569	424554	1159654	1156401	1159654	11.259651	0.304171	11.665184	0.395311	1.150059	1.000000	0.118295	0.000000	423501	51137	128	422187	422187	331352	60299	29871	3032	0	0	0	0	0	0	0
613.395630	425974	1647872	1643199	1647872	11.278590	0.305293	11.676597	0.397462	1.150603	1.000000	0.119009	0.000000	424888	51062	132	423591	423591	332281	60445	30142	3106	0	0	0	0	0	0	0
614.395630	427313	2140155	2134143	2140155	11.300012	0.306782	11.725273	0.399657	1.151468	1.000000	0.119882	0.000000	426138	51250	135	424915	424915	333037	60607	30522	3147	0	0	0	0	0	0	0
615.395630	428813	2633160	2625648	2633160	11.322268	0.308064	11.748039	0.401710	1.152206	1.000000	0.120819	0.000000	427622	51607	137	426328	426328	333914	60937	30721	3241	0	0	0	0	0	0	0
616.395630	430447	3128836	3119690	3128836	11.345757	0.309172	11.765761	0.403273	1.152720	1.000000	0.121342	0.000000	429204	51945	138	427813	427813	334944	61186	31056	3260	1	0	0	0	0	0	0
617.395630	431691	3624544	3614154	3624544	11.366264	0.309879	11.825365	0.404896	1.153214	1.000000	0.122111	0.000000	430549	51934	136	429260	429260	335814	61345	31170	3361	1	0	0	0	0	0	0
618.395630	433185	4124156	4112272	4124156	11.391062	0.310685	11.850082	0.406725	1.153743	1.000000	0.122829	0.000000	431989	52151	135	430692	430692	336874	61486	31379	3444	2	0	0	0	0	0	0
619.395630	434765	4624689	4611225	4624689	11.410382	0.311469	11.893319	0.407761	1.154237	1.000000	0.123376	0.000000	433507	52245	135	432201	432201	337899	61805	31578	3477	6	0	0	0	0	0	0
620.395630	436209	193561	192901	193561	11.432788	0.312524	11.917563	0.409860	1.154959	1.000000	0.124326	0.000000	434961	52438	131	433600	433600	338836	61989	31817	3565	2	0	0	0	0	0	0
621.395630	437653	698221	696117	698221	11.454452	0.313346	11.955483	0.410981	1.155428	1.000000	0.124809	0.000000	436430	52558	134	435049	435049	339763	62251	32031	3608	0	0	0	0	0	0	0
622.395630	439085	1203618	1200082	1203618	11.471638	0.314174	11.999751	0.412615	1.155939	1.000000	0.125599	0.000000	437853	52665	145	436519	436519	340755	62378	32285	3667	0	0	0	0	0	0	0
623.395630	440501	1713079	1708127	1713079	11.493579	0.315130	12.035988	0.414851	1.156603	1.000000	0.126606	0.000000	439246	52915	138	437979	437979	341754	62468	32490	3789	0	0	0	0	0	0	0
